LATITUDE,LONGITUDE,HOUR,DAYOFWEEK,MONTH,BLOCK CODE,LOCATION CODE, PRIMARY DESCRIPTION
41.7296067,-87.64830548,0,0,1,26275,116,HOMICIDE
41.90273041,-87.71934546,1,6,6,14973,116,HOMICIDE
41.74152751,-87.72165671,20,4,11,25564,93,HOMICIDE
41.76599407,-87.66141886,0,0,1,23633,116,HOMICIDE
41.8759382,-87.72550631,0,0,1,1656,116,HOMICIDE
41.72841792,-87.60624356,0,0,1,3163,116,HOMICIDE
41.87619255,-87.72430687,0,0,1,15627,116,HOMICIDE
41.89963564,-87.69679954,0,0,1,4439,116,HOMICIDE
41.73532983,-87.62541902,0,0,1,25998,93,HOMICIDE
41.78008914,-87.68488321,0,0,1,22002,116,HOMICIDE
41.87263244,-87.71695328,0,0,1,14650,116,HOMICIDE
41.6543637,-87.60388618,0,0,1,3108,116,HOMICIDE
41.90121696,-87.66315109,7,6,10,4497,116,HOMICIDE
41.87084266,-87.75320148,0,0,1,3320,116,HOMICIDE
41.78593233,-87.65830668,0,0,1,21207,98,HOMICIDE
41.87674762,-87.68874291,3,5,6,1600,116,HOMICIDE
41.87941332,-87.70226967,1,4,10,12612,116,HOMICIDE
41.74453479,-87.64264297,20,5,2,25383,116,HOMICIDE
41.79799519,-87.67755497,18,2,6,9158,116,HOMICIDE
41.89359843,-87.62422127,7,2,7,2816,116,HOMICIDE
41.79581517,-87.67115213,2,4,10,8003,17,HOMICIDE
42.02029577,-87.66824301,21,4,11,24499,116,HOMICIDE
41.68438832,-87.66790276,0,0,1,28178,79,HOMICIDE
41.82171213,-87.7032071,1,5,11,12895,15,HOMICIDE
41.76057887,-87.58747368,11,5,10,6489,116,HOMICIDE
41.87682175,-87.70109078,0,0,1,1660,119,HOMICIDE
41.78999187,-87.64869337,0,0,1,20749,116,HOMICIDE
41.7789486,-87.63182116,0,0,1,22387,116,HOMICIDE
41.77156255,-87.65307583,0,0,1,23148,17,HOMICIDE
41.80425807,-87.67093316,17,5,11,18231,116,HOMICIDE
41.84810424,-87.69533971,0,0,1,10217,116,HOMICIDE
41.765444,-87.62690618,0,0,1,513,17,HOMICIDE
41.74821467,-87.63488596,0,0,1,25182,79,HOMICIDE
41.88076931,-87.72211889,16,5,9,15327,116,HOMICIDE
41.89059664,-87.76048203,0,0,1,2405,129,HOMICIDE
41.93703712,-87.69489144,23,1,9,12365,73,HOMICIDE
41.88649329,-87.70024257,11,2,3,12251,93,HOMICIDE
41.90178264,-87.72018471,0,0,1,4893,116,HOMICIDE
41.89428205,-87.71140108,0,0,1,3207,116,HOMICIDE
41.82373293,-87.69296948,18,4,9,11440,15,HOMICIDE
41.77239136,-87.58383954,0,0,1,23115,116,HOMICIDE
41.81220397,-87.66924096,0,0,1,7562,17,HOMICIDE
41.73785756,-87.5660313,6,0,9,25934,15,HOMICIDE
41.80575635,-87.66854097,0,0,1,17924,15,HOMICIDE
41.78675709,-87.66371749,0,0,1,6726,116,HOMICIDE
41.76649336,-87.64929883,14,3,5,23642,21,HOMICIDE
41.88074915,-87.72400656,9,4,8,15642,116,HOMICIDE
41.82961475,-87.62265297,19,1,10,559,116,HOMICIDE
41.78035223,-87.66424243,15,0,10,22003,104,HOMICIDE
41.73688639,-87.62417085,0,0,1,25919,70,HOMICIDE
41.74152751,-87.72165671,17,4,11,25564,93,HOMICIDE
41.75327026,-87.66027254,0,0,1,24647,15,HOMICIDE
41.74680217,-87.59678336,0,0,1,4798,15,HOMICIDE
41.77271156,-87.56995286,23,6,11,23110,116,HOMICIDE
41.78873248,-87.65289067,15,5,9,5019,116,HOMICIDE
41.89682439,-87.74656059,1,6,6,18051,116,HOMICIDE
41.88029878,-87.76074293,19,2,2,19966,116,HOMICIDE
41.96698305,-87.71821041,0,0,1,17523,116,HOMICIDE
41.89999805,-87.72622589,0,0,1,4507,98,HOMICIDE
41.87864557,-87.71093582,0,0,1,767,116,HOMICIDE
41.86464372,-87.658812,4,6,6,5780,37,HOMICIDE
41.8862833,-87.7589561,0,0,1,1561,15,HOMICIDE
41.76102326,-87.55760746,0,0,1,24318,26,HOMICIDE
41.82171213,-87.7032071,1,5,11,12895,15,HOMICIDE
41.96761206,-87.77808623,0,0,1,21622,79,HOMICIDE
41.8726423,-87.71623353,0,0,1,14650,116,HOMICIDE
41.70549044,-87.53649305,0,0,1,27312,15,HOMICIDE
41.96569818,-87.65479077,0,0,1,17334,116,HOMICIDE
41.89919532,-87.76675981,0,0,1,4504,116,HOMICIDE
41.90984019,-87.76675386,22,5,7,7029,116,HOMICIDE
41.86804286,-87.72083398,0,0,1,15305,116,HOMICIDE
41.90187871,-87.72018747,0,0,1,4893,116,HOMICIDE
41.77783829,-87.61556613,18,4,1,22533,17,HOMICIDE
41.91029099,-87.76913418,0,0,1,6995,116,HOMICIDE
41.75283906,-87.57601178,0,0,1,24830,21,HOMICIDE
41.8579924,-87.7273722,0,0,1,7082,129,HOMICIDE
41.67552389,-87.64183294,0,0,1,28354,116,HOMICIDE
41.8807511,-87.72385598,21,1,8,15642,116,HOMICIDE
41.88045597,-87.74837016,11,1,10,18356,116,HOMICIDE
41.86346515,-87.65208418,0,0,1,4611,116,HOMICIDE
41.68248593,-87.63722996,0,0,1,28231,116,HOMICIDE
41.77381924,-87.64584826,0,0,1,22926,116,HOMICIDE
41.90050834,-87.74679134,0,0,1,18092,116,HOMICIDE
41.77340755,-87.62150678,13,6,8,22930,17,HOMICIDE
41.91048866,-87.72145705,1,5,12,6955,116,HOMICIDE
41.73662542,-87.60656135,0,0,1,3157,93,HOMICIDE
41.7363303,-87.62344419,0,4,8,502,93,HOMICIDE
41.67185122,-87.64536777,17,1,6,28440,116,HOMICIDE
41.76430055,-87.64560166,12,5,6,23781,116,HOMICIDE
41.7615614,-87.59087471,0,0,1,24111,15,HOMICIDE
41.89501914,-87.61966213,1,6,6,1487,116,HOMICIDE
41.88180007,-87.74664299,0,0,1,18098,116,HOMICIDE
41.69433517,-87.62899199,0,0,1,1260,119,HOMICIDE
41.85081996,-87.73122778,0,0,1,9495,15,HOMICIDE
41.75132065,-87.60215185,0,0,1,4015,116,HOMICIDE
41.76571846,-87.61496079,0,2,8,1909,116,HOMICIDE
41.82390409,-87.68824593,17,3,3,15143,69,HOMICIDE
41.74451328,-87.56204954,0,0,1,10484,116,HOMICIDE
41.89809175,-87.75077676,0,0,1,4083,17,HOMICIDE
41.88514448,-87.71357195,16,6,5,1160,116,HOMICIDE
41.66039272,-87.58885781,0,0,1,6001,116,HOMICIDE
41.86633173,-87.66637917,0,0,1,5289,93,HOMICIDE
41.79146371,-87.67179831,0,0,1,20483,116,HOMICIDE
41.78157179,-87.7118278,18,1,12,14219,98,HOMICIDE
41.90308203,-87.76250102,0,0,1,19928,68,HOMICIDE
41.89671281,-87.63717469,0,0,1,3692,115,HOMICIDE
41.75511102,-87.64900923,0,0,1,24575,115,HOMICIDE
41.68800303,-87.6194945,0,0,1,28012,116,HOMICIDE
41.7492586,-87.5649794,14,0,4,25155,116,HOMICIDE
41.87658167,-87.760464,0,0,1,19958,15,HOMICIDE
41.87173221,-87.71846729,11,6,12,14996,116,HOMICIDE
41.75074045,-87.5674354,0,0,1,25007,116,HOMICIDE
41.69396067,-87.62165847,0,0,1,500,116,HOMICIDE
41.91435631,-87.73624861,22,5,3,7812,128,HOMICIDE
41.88547429,-87.69958426,5,0,9,12313,116,HOMICIDE
41.86684546,-87.7129961,0,0,1,4958,116,HOMICIDE
41.87622583,-87.72179132,0,0,1,15311,98,HOMICIDE
41.88108866,-87.72076449,0,0,1,506,17,HOMICIDE
41.88376011,-87.74784426,10,3,7,694,15,HOMICIDE
41.73920184,-87.64023788,0,0,1,25815,116,HOMICIDE
41.85290521,-87.62798175,21,5,7,515,116,HOMICIDE
41.77679823,-87.68479538,17,3,8,22515,116,HOMICIDE
41.79975432,-87.64702711,7,3,4,3821,119,HOMICIDE
41.74152751,-87.72165671,17,4,11,25564,93,HOMICIDE
41.7652021,-87.56649366,23,0,7,23858,116,HOMICIDE
41.78026105,-87.7019522,2,3,10,22108,15,HOMICIDE
41.99133566,-87.6568507,0,0,1,21415,15,HOMICIDE
41.74738444,-87.54796179,0,0,1,25310,116,HOMICIDE
41.87790625,-87.73131875,8,5,9,16373,17,HOMICIDE
41.94858793,-87.74264537,0,0,1,14738,116,HOMICIDE
41.76602521,-87.64443592,12,4,6,23620,93,HOMICIDE
41.77388911,-87.58880789,17,2,5,22910,116,HOMICIDE
41.74766347,-87.60187453,0,0,1,4017,129,HOMICIDE
41.77329079,-87.59049383,0,0,1,6026,116,HOMICIDE
41.73553102,-87.55348839,0,0,1,11991,116,HOMICIDE
41.7788388,-87.65326658,0,0,1,22340,17,HOMICIDE
41.73357193,-87.63187916,0,0,1,26117,79,HOMICIDE
41.73747352,-87.60484439,19,3,4,25854,93,HOMICIDE
41.85242551,-87.61347385,0,0,1,9499,116,HOMICIDE
41.72730898,-87.55671634,0,0,1,26452,116,HOMICIDE
41.89173942,-87.72186006,22,5,6,15336,116,HOMICIDE
41.70594079,-87.53891183,0,6,8,27314,129,HOMICIDE
41.73692204,-87.55141977,16,2,11,25963,116,HOMICIDE
41.87842276,-87.74520141,11,2,11,1185,116,HOMICIDE
41.70321262,-87.64890064,0,0,1,4594,116,HOMICIDE
41.76599567,-87.66263214,0,0,1,23628,116,HOMICIDE
41.90939178,-87.67592378,0,0,1,6591,15,HOMICIDE
41.87689123,-87.62997995,0,2,10,516,116,HOMICIDE
41.75397491,-87.55017933,0,0,1,24877,116,HOMICIDE
41.78750813,-87.61671965,1,6,11,1442,116,HOMICIDE
41.74683755,-87.58822639,2,5,5,25209,129,HOMICIDE
41.86015996,-87.71036991,14,6,7,6644,116,HOMICIDE
41.78199163,-87.71283569,15,6,12,21741,21,HOMICIDE
41.74452486,-87.65479407,0,0,1,25381,79,HOMICIDE
41.89529504,-87.75071402,0,0,1,3667,116,HOMICIDE
41.86405745,-87.67458585,0,0,1,8452,116,HOMICIDE
41.872858,-87.66174743,0,0,1,3323,21,HOMICIDE
41.86435862,-87.650966,0,0,1,5763,37,HOMICIDE
41.74692289,-87.60021193,0,0,1,25237,116,HOMICIDE
41.84381529,-87.71598947,2,0,7,11005,17,HOMICIDE
41.7448842,-87.66412345,0,0,1,7185,17,HOMICIDE
41.76264901,-87.64798713,0,0,1,23996,116,HOMICIDE
41.74451328,-87.56204954,0,0,1,10484,116,HOMICIDE
41.75203685,-87.67474299,0,0,1,8752,116,HOMICIDE
41.78118411,-87.61564981,0,0,1,22018,116,HOMICIDE
41.86887605,-87.71960711,12,0,6,4551,116,HOMICIDE
41.79190404,-87.62239128,17,4,4,20429,73,HOMICIDE
41.8020084,-87.69036542,0,0,1,18578,15,HOMICIDE
41.76680404,-87.60561968,0,0,1,23603,96,HUMAN TRAFFICKING
41.88785834,-87.6613296,0,0,1,1576,89,HUMAN TRAFFICKING
41.87620763,-87.7647157,0,0,11,1602,17,HUMAN TRAFFICKING
41.75895788,-87.68339901,12,4,11,10362,89,HUMAN TRAFFICKING
41.89500328,-87.62152816,3,4,6,1044,76,HUMAN TRAFFICKING
41.86249173,-87.70718647,0,0,1,13314,17,HUMAN TRAFFICKING
41.75833809,-87.56272333,0,0,3,24427,17,HUMAN TRAFFICKING
41.78141822,-87.62373905,0,5,8,22112,116,HUMAN TRAFFICKING
41.80437905,-87.58473223,1,5,8,6887,116,INTERFERENCE WITH PUBLIC OFFICER
41.85212397,-87.67913125,1,5,3,9207,116,INTERFERENCE WITH PUBLIC OFFICER
41.88273339,-87.71123767,17,1,3,14007,112,INTERFERENCE WITH PUBLIC OFFICER
41.78242666,-87.67035127,18,3,5,21762,116,INTERFERENCE WITH PUBLIC OFFICER
41.79247575,-87.78131285,0,0,1,22261,116,INTERFERENCE WITH PUBLIC OFFICER
41.7904823,-87.62235932,0,3,6,20719,15,INTERFERENCE WITH PUBLIC OFFICER
41.79151673,-87.68397597,0,0,1,20480,69,INTERFERENCE WITH PUBLIC OFFICER
41.76918549,-87.62573242,17,2,10,401,56,INTERFERENCE WITH PUBLIC OFFICER
41.76971865,-87.64574541,20,3,8,23283,116,INTERFERENCE WITH PUBLIC OFFICER
41.88565129,-87.75441898,0,0,1,18971,116,INTERFERENCE WITH PUBLIC OFFICER
41.77211213,-87.67057114,0,0,1,8092,116,INTERFERENCE WITH PUBLIC OFFICER
41.87950834,-87.72807965,20,6,7,770,126,INTERFERENCE WITH PUBLIC OFFICER
41.76918549,-87.62573242,19,0,3,401,53,INTERFERENCE WITH PUBLIC OFFICER
41.77731479,-87.65079698,16,3,4,22524,116,INTERFERENCE WITH PUBLIC OFFICER
41.88814531,-87.76642042,0,0,1,2030,112,INTERFERENCE WITH PUBLIC OFFICER
41.86241122,-87.73270495,0,0,1,16609,17,INTERFERENCE WITH PUBLIC OFFICER
41.72121337,-87.62502086,0,0,1,26680,15,INTERFERENCE WITH PUBLIC OFFICER
41.98309655,-87.70445039,23,3,3,12594,116,INTERFERENCE WITH PUBLIC OFFICER
41.88548754,-87.72642205,0,0,1,15902,54,INTERFERENCE WITH PUBLIC OFFICER
41.89264458,-87.71257023,0,0,1,2847,112,INTERFERENCE WITH PUBLIC OFFICER
41.87376163,-87.69954577,0,0,1,12262,116,INTERFERENCE WITH PUBLIC OFFICER
41.85241942,-87.62708048,23,3,8,9520,116,INTERFERENCE WITH PUBLIC OFFICER
41.90282982,-87.63855189,14,3,8,1792,92,INTERFERENCE WITH PUBLIC OFFICER
41.80099297,-87.65504587,0,0,1,18900,116,INTERFERENCE WITH PUBLIC OFFICER
41.96654248,-87.7174204,0,0,1,14310,116,INTERFERENCE WITH PUBLIC OFFICER
41.70802939,-87.56929028,21,1,9,9327,96,INTERFERENCE WITH PUBLIC OFFICER
41.8804876,-87.74596464,20,5,1,18059,69,INTERFERENCE WITH PUBLIC OFFICER
41.91017835,-87.70115482,10,4,12,12287,116,INTERFERENCE WITH PUBLIC OFFICER
41.99440063,-87.67234584,13,0,12,7664,112,INTERFERENCE WITH PUBLIC OFFICER
41.8671916,-87.71612075,15,3,2,14659,15,INTERFERENCE WITH PUBLIC OFFICER
41.75636288,-87.62776077,20,0,2,870,116,INTERFERENCE WITH PUBLIC OFFICER
41.7489594,-87.60759859,15,3,7,25133,116,INTERFERENCE WITH PUBLIC OFFICER
41.73666131,-87.60399622,19,0,10,3592,116,INTERFERENCE WITH PUBLIC OFFICER
41.87232292,-87.74158568,0,0,1,17467,112,INTERFERENCE WITH PUBLIC OFFICER
41.87690915,-87.62842654,0,0,1,494,54,INTERFERENCE WITH PUBLIC OFFICER
41.78633882,-87.69781882,0,0,1,12182,116,INTERFERENCE WITH PUBLIC OFFICER
41.69283384,-87.60431945,0,0,1,3099,96,INTERFERENCE WITH PUBLIC OFFICER
41.97254577,-87.70859565,7,3,11,18422,116,INTERFERENCE WITH PUBLIC OFFICER
41.9398204,-87.71864428,0,0,1,13106,112,INTERFERENCE WITH PUBLIC OFFICER
41.80258779,-87.66967769,15,0,2,18590,116,INTERFERENCE WITH PUBLIC OFFICER
41.89232777,-87.71743975,0,0,1,2818,15,INTERFERENCE WITH PUBLIC OFFICER
41.71613939,-87.56978393,0,0,1,26923,99,INTERFERENCE WITH PUBLIC OFFICER
41.88188592,-87.72206418,0,0,1,15351,116,INTERFERENCE WITH PUBLIC OFFICER
41.87405565,-87.74607861,0,0,1,18017,99,INTERFERENCE WITH PUBLIC OFFICER
41.98954724,-87.66025374,13,0,3,21141,94,INTERFERENCE WITH PUBLIC OFFICER
41.8563821,-87.68331287,0,0,1,7944,116,INTERFERENCE WITH PUBLIC OFFICER
41.69141368,-87.66882625,0,0,1,8476,96,INTERFERENCE WITH PUBLIC OFFICER
41.99408411,-87.69054366,0,0,1,10392,112,INTERFERENCE WITH PUBLIC OFFICER
41.95572054,-87.6460732,0,0,1,3007,116,INTERFERENCE WITH PUBLIC OFFICER
41.77952077,-87.66096236,23,6,12,6279,96,INTERFERENCE WITH PUBLIC OFFICER
41.86841512,-87.64369751,0,0,1,4925,112,INTERFERENCE WITH PUBLIC OFFICER
41.75077211,-87.62453842,21,1,9,25030,116,INTERFERENCE WITH PUBLIC OFFICER
41.79697644,-87.72326779,0,0,1,19230,116,INTERFERENCE WITH PUBLIC OFFICER
41.75607985,-87.64580671,10,1,3,3843,35,INTERFERENCE WITH PUBLIC OFFICER
41.8535989,-87.70441383,0,0,1,12882,116,INTERFERENCE WITH PUBLIC OFFICER
41.88574103,-87.63171175,0,0,1,921,53,INTERFERENCE WITH PUBLIC OFFICER
41.93808022,-87.75176551,0,0,1,12738,126,INTERFERENCE WITH PUBLIC OFFICER
41.83061185,-87.62324737,0,0,1,14159,96,INTERFERENCE WITH PUBLIC OFFICER
41.8899544,-87.71649297,13,5,2,14652,101,INTERFERENCE WITH PUBLIC OFFICER
41.93944442,-87.68959677,11,0,11,10348,96,INTERFERENCE WITH PUBLIC OFFICER
41.77887716,-87.70884011,0,0,1,13894,96,INTERFERENCE WITH PUBLIC OFFICER
42.01069559,-87.69021453,0,0,1,23583,116,INTERFERENCE WITH PUBLIC OFFICER
41.94600474,-87.65555102,0,0,1,14034,116,INTERFERENCE WITH PUBLIC OFFICER
41.95453786,-87.65114825,0,4,1,3917,94,INTERFERENCE WITH PUBLIC OFFICER
41.89670406,-87.62630993,0,0,1,119,116,INTERFERENCE WITH PUBLIC OFFICER
41.85963798,-87.66440403,0,0,1,6707,116,INTERFERENCE WITH PUBLIC OFFICER
41.86519296,-87.65981215,0,0,1,5807,38,INTERFERENCE WITH PUBLIC OFFICER
41.7435397,-87.63195023,11,3,10,1765,94,INTERFERENCE WITH PUBLIC OFFICER
41.99073665,-87.67608427,20,1,11,8112,69,INTERFERENCE WITH PUBLIC OFFICER
41.92447403,-87.74631099,0,0,1,10121,116,INTERFERENCE WITH PUBLIC OFFICER
41.85859482,-87.62721443,19,2,8,7523,96,INTERFERENCE WITH PUBLIC OFFICER
41.68513744,-87.63776151,10,1,7,2930,116,INTERFERENCE WITH PUBLIC OFFICER
41.75120956,-87.63412421,0,0,1,24890,116,INTERFERENCE WITH PUBLIC OFFICER
41.80631316,-87.66612542,0,0,1,17958,116,INTERFERENCE WITH PUBLIC OFFICER
41.999745,-87.67116477,22,0,2,22461,116,INTERFERENCE WITH PUBLIC OFFICER
41.8960683,-87.71389241,14,2,8,3708,116,INTERFERENCE WITH PUBLIC OFFICER
41.76048067,-87.65579522,0,0,1,5409,116,INTERFERENCE WITH PUBLIC OFFICER
41.8595632,-87.66996258,0,0,1,7546,99,INTERFERENCE WITH PUBLIC OFFICER
41.75809224,-87.63366833,0,0,1,1759,116,INTERFERENCE WITH PUBLIC OFFICER
41.68987332,-87.62237719,0,0,1,16,116,INTERFERENCE WITH PUBLIC OFFICER
41.70702774,-87.6343944,0,0,1,2112,116,INTERFERENCE WITH PUBLIC OFFICER
41.88033698,-87.62936564,9,5,12,760,53,INTERFERENCE WITH PUBLIC OFFICER
41.96358875,-87.68875077,17,0,2,17088,116,INTERFERENCE WITH PUBLIC OFFICER
41.65686025,-87.55319767,0,0,1,28623,99,INTERFERENCE WITH PUBLIC OFFICER
41.8868151,-87.62562573,13,5,3,143,78,INTERFERENCE WITH PUBLIC OFFICER
41.90088341,-87.72189405,0,0,1,15348,116,INTERFERENCE WITH PUBLIC OFFICER
41.88090482,-87.71208531,0,0,1,13978,116,INTERFERENCE WITH PUBLIC OFFICER
41.88036814,-87.75541407,11,4,11,19333,51,INTERFERENCE WITH PUBLIC OFFICER
41.85237446,-87.6237922,18,6,3,9505,116,INTERFERENCE WITH PUBLIC OFFICER
41.87654144,-87.63516849,12,2,5,2068,92,INTERFERENCE WITH PUBLIC OFFICER
41.878639,-87.62769149,0,0,1,1234,56,INTERFERENCE WITH PUBLIC OFFICER
41.69136123,-87.71397107,0,0,1,14869,116,INTERFERENCE WITH PUBLIC OFFICER
41.77886031,-87.65691066,16,2,1,22373,15,INTERFERENCE WITH PUBLIC OFFICER
41.86816541,-87.62743954,0,0,1,4959,53,INTERFERENCE WITH PUBLIC OFFICER
41.78314893,-87.78324447,20,0,3,22635,116,INTERFERENCE WITH PUBLIC OFFICER
41.89965547,-87.67071219,0,0,1,7617,102,INTERFERENCE WITH PUBLIC OFFICER
41.76484098,-87.63465435,0,0,1,23840,116,INTERFERENCE WITH PUBLIC OFFICER
41.79371999,-87.66053894,16,3,11,6370,116,INTERFERENCE WITH PUBLIC OFFICER
41.89007359,-87.62758402,12,1,5,134,116,INTERFERENCE WITH PUBLIC OFFICER
41.79572077,-87.67765884,0,0,1,9162,116,INTERFERENCE WITH PUBLIC OFFICER
41.75832905,-87.619522,0,0,1,1016,116,INTERFERENCE WITH PUBLIC OFFICER
41.878639,-87.62769149,0,0,1,1234,53,INTERFERENCE WITH PUBLIC OFFICER
41.94273101,-87.64771239,15,6,9,3457,99,INTERFERENCE WITH PUBLIC OFFICER
41.76226911,-87.65798295,0,0,1,5843,116,INTERFERENCE WITH PUBLIC OFFICER
41.77887716,-87.70884011,0,0,1,13894,96,INTERFERENCE WITH PUBLIC OFFICER
41.78919121,-87.70099552,12,1,10,20649,112,INTERFERENCE WITH PUBLIC OFFICER
41.90037396,-87.69682159,17,4,8,4439,116,INTERFERENCE WITH PUBLIC OFFICER
41.89364666,-87.63117714,17,4,5,2779,116,INTERFERENCE WITH PUBLIC OFFICER
41.95230812,-87.76087458,0,0,1,19613,15,INTERFERENCE WITH PUBLIC OFFICER
41.67974308,-87.63160744,0,0,1,1707,121,INTERFERENCE WITH PUBLIC OFFICER
41.75094042,-87.62513026,18,4,1,413,116,INTERFERENCE WITH PUBLIC OFFICER
41.90352329,-87.75580408,15,5,7,5245,120,INTERFERENCE WITH PUBLIC OFFICER
41.77770122,-87.66094837,17,5,12,6280,15,INTERFERENCE WITH PUBLIC OFFICER
41.82732062,-87.69560115,0,0,1,11826,116,INTERFERENCE WITH PUBLIC OFFICER
41.76015375,-87.61947979,0,0,1,1015,116,INTERFERENCE WITH PUBLIC OFFICER
41.90371085,-87.6435823,12,4,9,3020,116,INTERFERENCE WITH PUBLIC OFFICER
41.86816541,-87.62743954,0,0,1,4959,53,INTERFERENCE WITH PUBLIC OFFICER
41.75115104,-87.57596932,0,0,1,24968,116,INTERFERENCE WITH PUBLIC OFFICER
41.93996545,-87.74690035,22,4,9,13058,15,INTERFERENCE WITH PUBLIC OFFICER
41.69706425,-87.65986659,0,0,1,27720,116,INTERFERENCE WITH PUBLIC OFFICER
41.78663972,-87.67331094,18,4,11,8369,116,INTERFERENCE WITH PUBLIC OFFICER
41.78703685,-87.64420002,0,0,1,3412,120,INTERFERENCE WITH PUBLIC OFFICER
41.8520698,-87.62378456,0,0,1,9505,116,INTERFERENCE WITH PUBLIC OFFICER
41.87772609,-87.62873702,0,0,1,1655,116,INTERFERENCE WITH PUBLIC OFFICER
41.71259335,-87.6263388,0,0,1,819,116,INTERFERENCE WITH PUBLIC OFFICER
41.76015258,-87.67584389,0,0,1,24129,116,INTERFERENCE WITH PUBLIC OFFICER
41.76104101,-87.68392046,0,0,1,10328,116,INTERFERENCE WITH PUBLIC OFFICER
41.74863806,-87.63908831,9,1,10,25184,116,INTERFERENCE WITH PUBLIC OFFICER
41.85227684,-87.6689514,0,0,1,7634,116,INTERFERENCE WITH PUBLIC OFFICER
41.72049688,-87.5688862,0,0,1,26759,116,INTERFERENCE WITH PUBLIC OFFICER
41.76918549,-87.62573242,0,0,1,401,53,INTERFERENCE WITH PUBLIC OFFICER
41.8752368,-87.6286946,0,0,1,2487,116,INTERFERENCE WITH PUBLIC OFFICER
41.92422061,-87.66576558,0,4,4,9743,116,INTERFERENCE WITH PUBLIC OFFICER
41.87695511,-87.73626273,0,0,1,16959,116,INTERFERENCE WITH PUBLIC OFFICER
41.7438694,-87.61119197,0,3,11,2331,116,INTERFERENCE WITH PUBLIC OFFICER
41.89379704,-87.76060402,0,0,1,3225,112,INTERFERENCE WITH PUBLIC OFFICER
41.90954598,-87.75235889,0,0,1,18663,112,INTERFERENCE WITH PUBLIC OFFICER
41.84819641,-87.67663512,0,0,1,10215,116,INTERFERENCE WITH PUBLIC OFFICER
41.88209863,-87.68528132,19,2,4,10072,116,INTERFERENCE WITH PUBLIC OFFICER
41.89153479,-87.63768634,0,0,1,1801,126,INTERFERENCE WITH PUBLIC OFFICER
41.87690915,-87.62842654,0,0,1,494,52,INTERFERENCE WITH PUBLIC OFFICER
41.70745573,-87.60563749,0,0,1,3091,69,INTERFERENCE WITH PUBLIC OFFICER
41.8744151,-87.62760944,0,0,1,2911,56,INTERFERENCE WITH PUBLIC OFFICER
41.87892176,-87.7214792,0,0,1,15354,116,INTERFERENCE WITH PUBLIC OFFICER
41.69316875,-87.63032283,8,6,2,27840,116,INTERFERENCE WITH PUBLIC OFFICER
41.79426602,-87.64844986,0,0,1,4315,116,INTERFERENCE WITH PUBLIC OFFICER
41.77452408,-87.72509368,0,0,1,22762,17,INTERFERENCE WITH PUBLIC OFFICER
41.75038981,-87.63065532,0,0,1,25050,112,INTERFERENCE WITH PUBLIC OFFICER
41.75854871,-87.60727798,0,0,1,3144,116,INTERFERENCE WITH PUBLIC OFFICER
41.78038697,-87.68855394,21,4,7,22094,15,INTERFERENCE WITH PUBLIC OFFICER
41.88574103,-87.63171175,19,1,3,921,56,INTERFERENCE WITH PUBLIC OFFICER
41.92458448,-87.71864724,0,0,1,14653,112,INTERFERENCE WITH PUBLIC OFFICER
41.89574861,-87.75684747,0,0,1,3666,126,INTERFERENCE WITH PUBLIC OFFICER
41.93209174,-87.69830345,0,0,1,11900,116,INTERFERENCE WITH PUBLIC OFFICER
41.86616848,-87.72547404,1,5,11,15924,112,INTERFERENCE WITH PUBLIC OFFICER
41.80171934,-87.63070362,18,1,12,18923,96,INTERFERENCE WITH PUBLIC OFFICER
41.90317721,-87.67804097,0,0,1,8805,116,INTERFERENCE WITH PUBLIC OFFICER
41.96303612,-87.65476019,0,0,1,16807,116,INTERFERENCE WITH PUBLIC OFFICER
41.85497529,-87.71124245,20,0,7,8330,116,INTERFERENCE WITH PUBLIC OFFICER
41.87612122,-87.64100397,18,5,3,2060,56,INTERFERENCE WITH PUBLIC OFFICER
41.84904557,-87.70882978,14,0,2,9847,112,INTERFERENCE WITH PUBLIC OFFICER
41.87376177,-87.69957147,0,0,1,12262,112,INTERFERENCE WITH PUBLIC OFFICER
41.75069251,-87.59790059,14,4,11,24959,116,INTERFERENCE WITH PUBLIC OFFICER
41.93873995,-87.67187346,0,0,1,7655,116,INTERFERENCE WITH PUBLIC OFFICER
41.90869731,-87.71186734,0,0,1,6548,116,INTERFERENCE WITH PUBLIC OFFICER
41.89427265,-87.72605239,0,0,1,3246,112,INTERFERENCE WITH PUBLIC OFFICER
41.90632824,-87.75587064,0,1,8,6106,112,INTERFERENCE WITH PUBLIC OFFICER
41.86742869,-87.62634257,0,0,1,159,54,INTERFERENCE WITH PUBLIC OFFICER
41.72184738,-87.68209177,1,6,6,26637,112,INTERFERENCE WITH PUBLIC OFFICER
41.7590359,-87.6345084,10,0,3,24321,112,INTERFERENCE WITH PUBLIC OFFICER
41.8884167,-87.75046436,21,5,11,2000,116,INTERFERENCE WITH PUBLIC OFFICER
41.74494506,-87.60378888,0,0,1,25425,126,INTERFERENCE WITH PUBLIC OFFICER
41.87772609,-87.62873702,13,1,10,1655,112,INTERFERENCE WITH PUBLIC OFFICER
41.75067291,-87.64203846,0,0,1,3433,116,INTERFERENCE WITH PUBLIC OFFICER
41.7959636,-87.63054279,0,0,1,19897,116,INTERFERENCE WITH PUBLIC OFFICER
41.97348549,-87.65979036,0,0,1,18403,116,INTERFERENCE WITH PUBLIC OFFICER
